date,code,open,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2014-11-27,sh.000300,2737.0300,2754.4900,2723.0180,26546473000,261164877169.0000,3,0.012417,1,1.155774,0
2014-11-28,sh.000300,2753.9250,2808.8190,2754.4900,37532366200,330256023242.0000,3,0.017554,1,1.972383,0
2014-12-01,sh.000300,2825.6110,2819.8120,2808.8190,36548741700,338833084229.0000,3,0.017085,1,0.391372,0
2014-12-02,sh.000300,2807.3380,2923.9400,2819.8120,36146532200,341185189116.0000,3,0.016897,1,3.692726,0
2014-12-03,sh.000300,2936.1240,2967.5490,2923.9400,46615668500,464857500377.0000,3,0.021791,1,1.491451,0
2014-12-04,sh.000300,2975.4030,3104.3510,2967.5490,42681292800,433875560243.0000,3,0.019952,1,4.609932,0
2014-12-05,sh.000300,3143.9680,3124.8850,3104.3510,52488126000,554362904944.0000,3,0.024536,1,0.661457,0
2014-12-08,sh.000300,3108.2720,3252.8810,3124.8850,48446234400,515773683037.0000,3,0.022647,1,4.096025,0
2014-12-09,sh.000300,3233.0970,3106.9130,3252.8810,63287456700,702150099247.0000,3,0.029584,1,-4.487346,0
2014-12-10,sh.000300,3120.2120,3221.5460,3106.9130,42501870800,477300103105.0000,3,0.019868,1,3.689605,0
2014-12-11,sh.000300,3185.1610,3183.0120,3221.5460,36709169100,392944833604.0000,3,0.017145,1,-1.196132,0
2014-12-12,sh.000300,3182.9230,3193.2270,3183.0120,30106532500,337817436996.0000,3,0.014056,1,0.320925,0
2014-12-15,sh.000300,3176.8290,3217.2280,3193.2270,29019383400,326668040798.0000,3,0.013567,1,0.751621,0
2014-12-16,sh.000300,3221.3580,3303.4020,3217.2280,35812384700,425665729151.0000,3,0.016735,1,2.678519,0
2014-12-17,sh.000300,3325.8200,3360.5980,3303.4020,44814077000,527748937956.0000,3,0.020941,1,1.731421,0
2014-12-18,sh.000300,3359.0900,3345.9270,3360.5980,35597020700,416260448852.0000,3,0.016633,1,-0.436556,0
2014-12-19,sh.000300,3345.6290,3383.1670,3345.9270,41121159000,435516864940.0000,3,0.019214,1,1.112995,0
2014-12-22,sh.000300,3396.2510,3394.4810,3383.1670,54980167100,537021101759.0000,3,0.025676,1,0.334419,0
2014-12-23,sh.000300,3358.7980,3324.9240,3394.4810,36973609300,377227774057.0000,3,0.017267,1,-2.049117,0
2014-12-24,sh.000300,3332.1460,3230.3850,3324.9240,31744958700,339475799573.0000,3,0.014825,1,-2.843345,0
2014-12-25,sh.000300,3254.4800,3335.4190,3230.3850,30979954700,330128939928.0000,3,0.014465,1,3.251437,0
2014-12-26,sh.000300,3343.6400,3445.8390,3335.4190,38461412400,438838427110.0000,3,0.017952,1,3.310534,0
2014-12-29,sh.000300,3502.1830,3455.4550,3445.8390,42501503700,505004508391.0000,3,0.019816,1,0.279060,0
2014-12-30,sh.000300,3450.8140,3457.5540,3455.4550,32823387300,394607772399.0000,3,0.015303,1,0.060741,0
2014-12-31,sh.000300,3462.3890,3533.7050,3457.5540,34593476000,403710888146.0000,3,0.016026,1,2.202456,0
2015-01-05,sh.000300,3566.0890,3641.5410,3533.7050,45119809800,519849817448.0000,3,0.020899,1,3.051639,
2015-01-06,sh.000300,3608.4280,3641.0590,3641.5410,42096218500,498529588258.0000,3,0.019499,1,-0.013234,
2015-01-07,sh.000300,3620.9240,3643.7900,3641.0590,32019123200,398731720502.0000,3,0.014831,1,0.075004,
2015-01-08,sh.000300,3650.0730,3559.2590,3643.7900,29500304500,355831967325.0000,3,0.013664,1,-2.319865,
2015-01-09,sh.000300,3547.5740,3546.7230,3559.2590,34998267200,430210592272.0000,3,0.016209,1,-0.352212,
2015-01-12,sh.000300,3531.5150,3513.5760,3546.7230,26656717500,334257133083.0000,3,0.012346,1,-0.934580,
2015-01-13,sh.000300,3506.4510,3514.0400,3513.5760,18715396500,250796676069.0000,3,0.008668,1,0.013209,
2015-01-14,sh.000300,3522.9070,3502.4230,3514.0400,19601251000,241285837533.0000,3,0.009078,1,-0.330587,
2015-01-15,sh.000300,3501.7190,3604.1210,3502.4230,23781233800,303445351108.0000,3,0.010998,1,2.903647,
2015-01-16,sh.000300,3616.2480,3635.1460,3604.1210,28268161400,355568710742.0000,3,0.013073,1,0.860817,
2015-01-19,sh.000300,3414.0130,3355.1550,3635.1460,32950527500,366017532103.0000,3,0.015236,1,-7.702331,
2015-01-20,sh.000300,3336.7930,3396.2220,3355.1550,29784323200,381917903845.0000,3,0.013760,1,1.223994,
2015-01-21,sh.000300,3420.4910,3548.8850,3396.2220,33792821000,425433704264.0000,3,0.015612,1,4.495086,
2015-01-22,sh.000300,3551.0520,3567.6130,3548.8850,26885359900,345026040998.0000,3,0.012416,1,0.527716,
2015-01-23,sh.000300,3582.0880,3571.7320,3567.6130,28017217200,361835546416.0000,3,0.012929,1,0.115452,
2015-01-26,sh.000300,3580.1180,3607.9850,3571.7320,23976620300,309585710088.0000,3,0.011066,1,1.015003,
2015-01-27,sh.000300,3614.0380,3574.9310,3607.9850,28766917900,357548249621.0000,3,0.013277,1,-0.916140,
2015-01-28,sh.000300,3547.2390,3525.3230,3574.9310,21622021400,278749164896.0000,3,0.009968,1,-1.387661,
2015-01-29,sh.000300,3474.9150,3481.7980,3525.3230,21161886000,251897926442.0000,3,0.009756,1,-1.234636,
2015-01-30,sh.000300,3496.8850,3434.3900,3481.7980,19647915700,237420793858.0000,3,0.009058,1,-1.361601,
2015-02-02,sh.000300,3360.1930,3353.9600,3434.3900,19518369900,224837769887.0000,3,0.008985,1,-2.341899,
2015-02-03,sh.000300,3388.6020,3437.4450,3353.9600,19284609600,241100023193.0000,3,0.008878,1,2.489150,
2015-02-04,sh.000300,3446.1440,3401.7680,3437.4450,19130434900,244034297155.0000,3,0.008807,1,-1.037893,
2015-02-05,sh.000300,3487.9510,3366.9460,3401.7680,25043060900,311523669172.0000,3,0.011528,1,-1.023645,
2015-02-06,sh.000300,3352.3300,3312.4200,3366.9460,19266418600,221433183351.0000,3,0.008869,1,-1.619453,
2015-02-09,sh.000300,3305.7340,3345.9210,3312.4200,17235382000,220766525021.0000,3,0.007929,1,1.011375,
2015-02-10,sh.000300,3345.0770,3406.9430,3345.9210,15930908800,199120680699.0000,3,0.007328,1,1.823779,
2015-02-11,sh.000300,3415.9770,3434.1240,3406.9430,14461377200,185979219656.0000,3,0.006644,1,0.797809,
2015-02-12,sh.000300,3435.3610,3442.8740,3434.1240,15608169100,191285873488.0000,3,0.007165,1,0.254796,
2015-02-13,sh.000300,3458.8270,3469.8280,3442.8740,20108997100,247076153339.0000,3,0.009231,1,0.782888,
2015-02-16,sh.000300,3473.2890,3499.4830,3469.8280,16564134300,222799721247.0000,3,0.007603,1,0.854654,
2015-02-17,sh.000300,3511.5440,3522.3220,3499.4830,16532831300,214457267905.0000,3,0.007581,1,0.652642,
2015-02-25,sh.000300,3529.5500,3478.7290,3522.3220,16553935100,211739059322.0000,3,0.007585,1,-1.237622,
2015-02-26,sh.000300,3473.7130,3566.2950,3478.7290,22932843800,279809075234.0000,3,0.010504,1,2.517181,
2015-02-27,sh.000300,3565.2330,3572.8430,3566.2950,22278643800,271861944608.0000,3,0.010204,1,0.183611,
2015-03-02,sh.000300,3603.4520,3601.2650,3572.8430,24817612500,325164897145.0000,3,0.011357,1,0.795497,
2015-03-03,sh.000300,3579.3150,3507.9000,3601.2650,26186648900,335700118167.0000,3,0.011983,1,-2.592561,
2015-03-04,sh.000300,3514.6670,3530.8220,3507.9000,19966398100,257468790961.0000,3,0.009137,1,0.653443,
2015-03-05,sh.000300,3513.2490,3496.3440,3530.8220,21750880500,279030592350.0000,3,0.009952,1,-0.976487,
2015-03-06,sh.000300,3501.1840,3478.5200,3496.3440,18151805400,233468244766.0000,3,0.008296,1,-0.509789,
2015-03-09,sh.000300,3449.6960,3537.7500,3478.5200,23394041100,277860471571.0000,3,0.010691,1,1.702735,
2015-03-10,sh.000300,3523.6400,3520.6110,3537.7500,19426765700,245366625918.0000,3,0.008878,1,-0.484458,
2015-03-11,sh.000300,3524.5750,3524.6530,3520.6110,18894782500,235772755479.0000,3,0.008594,1,0.114809,
2015-03-12,sh.000300,3557.6860,3592.8440,3524.6530,26566462500,322141249344.0000,3,0.012084,1,1.934685,
2015-03-13,sh.000300,3604.6710,3617.6570,3592.8440,24686476800,297298516465.0000,3,0.011223,1,0.690623,
2015-03-16,sh.000300,3641.7730,3705.6710,3617.6570,27543830700,358497570207.0000,3,0.012514,1,2.432898,
2015-03-17,sh.000300,3733.9610,3757.1220,3705.6710,37162566600,455003825887.0000,3,0.016885,1,1.388444,
2015-03-18,sh.000300,3769.0860,3846.0550,3757.1220,41519001100,484465529242.0000,3,0.018864,1,2.367047,
2015-03-19,sh.000300,3851.2490,3839.7390,3846.0550,39154763000,463212821639.0000,3,0.017784,1,-0.164218,
2015-03-20,sh.000300,3852.4920,3892.5740,3839.7390,40181755200,544468374302.0000,3,0.018251,1,1.376004,
2015-03-23,sh.000300,3923.0830,3972.0610,3892.5740,39111992200,519760220709.0000,3,0.017765,1,2.042018,
2015-03-24,sh.000300,3980.0660,3973.0460,3972.0610,46858131200,591066800604.0000,3,0.021283,1,0.024795,
2015-03-25,sh.000300,3961.5780,3940.4120,3973.0460,37996885100,501733891680.0000,3,0.017262,1,-0.821380,
2015-03-26,sh.000300,3921.7450,3949.9990,3940.4120,34675631500,468538490771.0000,3,0.015737,1,0.243297,
2015-03-27,sh.000300,3957.5420,3971.6970,3949.9990,29875606400,393132347578.0000,3,0.013558,1,0.549316,
2015-03-30,sh.000300,3999.0240,4088.1780,3971.6970,42829702000,546211078887.0000,3,0.019437,1,2.932775,
2015-03-31,sh.000300,4138.8850,4051.2040,4088.1780,43606563500,598121732643.0000,3,0.019789,1,-0.904410,
2015-04-01,sh.000300,4057.5010,4123.8950,4051.2040,32951285300,466596904663.0000,3,0.014954,1,1.794304,
2015-04-02,sh.000300,4149.9460,4124.7760,4123.8950,33907048700,476617837707.0000,3,0.015388,1,0.021360,
2015-04-03,sh.000300,4104.6720,4170.5380,4124.7760,32130376600,466965600575.0000,3,0.014581,1,1.109447,
2015-04-07,sh.000300,4213.8940,4260.0440,4170.5380,41536265400,564646323685.0000,3,0.018850,1,2.146147,
2015-04-08,sh.000300,4277.4500,4295.8030,4260.0440,45867671500,658308062760.0000,3,0.020816,1,0.839411,
2015-04-09,sh.000300,4316.9580,4262.1380,4295.8030,43969990200,650419151486.0000,3,0.019954,1,-0.783673,
2015-04-10,sh.000300,4249.3830,4344.4160,4262.1380,34819017000,509354291196.0000,3,0.015801,1,1.930436,
2015-04-13,sh.000300,4394.0470,4421.0730,4344.4160,43415303600,598518139930.0000,3,0.019685,1,1.764500,
2015-04-14,sh.000300,4432.1260,4438.1840,4421.0730,43443212600,602127441917.0000,3,0.019698,1,0.387029,
2015-04-15,sh.000300,4439.3140,4380.5130,4438.1840,47215413100,596822875636.0000,3,0.021292,1,-1.299426,
2015-04-16,sh.000300,4355.4910,4513.5460,4380.5130,42260374800,564722844124.0000,3,0.019055,1,3.036921,
2015-04-17,sh.000300,4578.6790,4596.1360,4513.5460,55280266300,733953610122.0000,3,0.024926,1,1.829833,
2015-04-20,sh.000300,4615.0340,4521.9190,4596.1360,68643907500,939264904128.0000,3,0.030952,1,-1.614776,
2015-04-21,sh.000300,4520.4610,4619.1640,4521.9190,49031499100,685365027867.0000,3,0.022108,1,2.150527,
2015-04-22,sh.000300,4637.0550,4739.8140,4619.1640,51621379200,769924803864.0000,3,0.023273,1,2.611942,
2015-04-23,sh.000300,4764.4810,4740.8920,4739.8140,49743095400,752258236225.0000,3,0.022427,1,0.022746,
2015-04-24,sh.000300,4682.6260,4702.6410,4740.8920,48015293600,721273097490.0000,3,0.021622,1,-0.806831,
2015-04-27,sh.000300,4753.8710,4807.5920,4702.6410,51307654800,765910402328.0000,3,0.023099,1,2.231739,
2015-04-28,sh.000300,4811.3190,4741.8610,4807.5920,60863854500,860349875255.0000,3,0.027401,1,-1.367232,
2015-04-29,sh.000300,4722.9030,4774.3260,4741.8610,39505698000,601676350605.0000,3,0.017775,1,0.684654,
2015-04-30,sh.000300,4788.4120,4749.8860,4774.3260,39972744400,612511415165.0000,3,0.017984,1,-0.511903,
2015-05-04,sh.000300,4757.6370,4787.7410,4749.8860,37784385300,565453373624.0000,3,0.016984,1,0.796966,
2015-05-05,sh.000300,4785.1920,4596.8370,4787.7410,46041962600,660020218474.0000,3,0.020695,1,-3.987356,
2015-05-06,sh.000300,4626.2310,4553.3270,4596.8370,37607370200,586033987365.0000,3,0.016904,1,-0.946515,
2015-05-07,sh.000300,4520.8180,4470.0890,4553.3270,29775920300,427189953161.0000,3,0.013379,1,-1.828076,
2015-05-08,sh.000300,4515.5540,4558.4040,4470.0890,30240796700,452090694881.0000,3,0.013587,1,1.975686,
2015-05-11,sh.000300,4582.0910,4690.5320,4558.4040,37383842000,583260408778.0000,3,0.016789,1,2.898568,
2015-05-12,sh.000300,4692.1220,4747.4210,4690.5320,37705389100,607123299939.0000,3,0.016904,1,1.212840,
2015-05-13,sh.000300,4746.7130,4718.4360,4747.4210,37073042400,590479847838.0000,3,0.016617,1,-0.610539,
2015-05-14,sh.000300,4717.9550,4700.7780,4718.4360,33772515200,513219655550.0000,3,0.015137,1,-0.374238,
2015-05-15,sh.000300,4690.7550,4617.4700,4700.7780,32843116600,506695010176.0000,3,0.014654,1,-1.772209,
2015-05-18,sh.000300,4582.0580,4575.1400,4617.4700,26918048900,434083129375.0000,3,0.012010,1,-0.916737,
2015-05-19,sh.000300,4577.6370,4731.2220,4575.1400,31478595200,524232160128.0000,3,0.014045,1,3.411525,
2015-05-20,sh.000300,4751.5720,4754.9190,4731.2220,36318074800,589956272979.0000,3,0.016183,1,0.500860,
2015-05-21,sh.000300,4768.6890,4840.9760,4754.9190,30505453700,505346105539.0000,3,0.013663,1,1.809855,
2015-05-22,sh.000300,4895.9250,4951.3350,4840.9760,45584671800,719129953200.0000,3,0.020411,1,2.279662,
2015-05-25,sh.000300,4949.1100,5099.4950,4951.3340,46573659000,757085825931.0000,3,0.020854,1,2.992348,
2015-05-26,sh.000300,5140.7980,5198.9180,5099.4950,48794935900,802295843467.0000,3,0.021839,1,1.949661,
2015-05-27,sh.000300,5216.1700,5181.4340,5198.9180,47079873000,777826309129.0000,3,0.021060,1,-0.336299,
2015-05-28,sh.000300,5174.1010,4834.0070,5181.4340,57182904700,873207363731.0000,3,0.025418,1,-6.705234,
2015-05-29,sh.000300,4839.5300,4840.8290,4834.0070,42787885900,636008152610.0000,3,0.019019,1,0.141131,
2015-06-01,sh.000300,4862.7560,5076.1790,4840.8290,41750374100,637843681462.0000,3,0.018559,1,4.861773,
2015-06-02,sh.000300,5091.2720,5161.8700,5076.1790,41297319600,658452859697.0000,3,0.018343,1,1.688099,
2015-06-03,sh.000300,5176.5970,5143.5900,5161.8700,41425827000,672056532157.0000,3,0.018382,1,-0.354141,
2015-06-04,sh.000300,5156.0120,5181.4160,5143.5900,48276726800,735170669363.0000,3,0.021404,1,0.735404,
2015-06-05,sh.000300,5254.9050,5230.5520,5181.4160,54596119600,855224403052.0000,3,0.024206,1,0.948307,
2015-06-08,sh.000300,5259.4080,5353.7510,5230.5520,63731323700,949498013951.0000,3,0.028256,1,2.355377,
2015-06-09,sh.000300,5379.4700,5317.4610,5353.7510,57042726300,871431819564.0000,3,0.025283,1,-0.677843,
2015-06-10,sh.000300,5254.3040,5309.1120,5317.4610,44216567600,711509256785.0000,3,0.019561,1,-0.157013,
2015-06-11,sh.000300,5305.1410,5306.5900,5309.1120,39233875500,660584867997.0000,3,0.017351,1,-0.047503,
2015-06-12,sh.000300,5329.2780,5335.1150,5306.5900,43013138600,694213173337.0000,3,0.019013,1,0.537547,
2015-06-15,sh.000300,5354.0140,5221.1670,5335.1150,47574570300,766237730233.0000,3,0.020654,1,-2.135816,
2015-06-16,sh.000300,5165.0240,5064.8210,5221.1670,41167563800,651522532247.0000,3,0.017853,1,-2.994468,
2015-06-17,sh.000300,5072.3070,5138.8310,5064.8210,39712418700,589868366440.0000,3,0.017222,1,1.461261,
2015-06-18,sh.000300,5107.6950,4930.5490,5138.8310,36439581400,555646755662.0000,3,0.015781,1,-4.053105,
2015-06-19,sh.000300,4847.0570,4637.0520,4930.5490,35810474400,519609575034.0000,3,0.015506,1,-5.952625,
2015-06-23,sh.000300,4641.4250,4786.0910,4637.0520,36508794400,536984113004.0000,3,0.015800,1,3.214091,
2015-06-24,sh.000300,4811.5950,4880.1260,4786.0910,43463872300,615374085939.0000,3,0.018791,1,1.964759,
2015-06-25,sh.000300,4906.2420,4706.5160,4880.1260,44613598200,640246401379.0000,3,0.019280,1,-3.557487,
2015-06-26,sh.000300,4573.8720,4336.1950,4706.5160,44663979000,612959478689.0000,3,0.019280,1,-7.868268,
2015-06-29,sh.000300,4446.8420,4191.5490,4336.1950,52566248200,704014548847.0000,3,0.022691,1,-3.335782,
2015-06-30,sh.000300,4161.0670,4472.9980,4191.5490,52704528000,716045824698.0000,3,0.022754,1,6.714683,
2015-07-01,sh.000300,4408.9840,4253.0210,4472.9980,43172141100,623330596858.0000,3,0.018636,1,-4.917888,
2015-07-02,sh.000300,4287.7340,4107.9960,4253.0210,45706219400,593506685518.0000,3,0.019730,1,-3.409927,
2015-07-03,sh.000300,4017.2020,3885.9170,4107.9960,42930085000,538216869728.0000,3,0.018507,1,-5.406020,
2015-07-06,sh.000300,4218.2660,3998.5370,3885.9170,64809453000,779558044352.0000,3,0.027936,1,2.898161,
2015-07-07,sh.000300,3877.8540,3928.0020,3998.5370,67938500700,795962644454.0000,3,0.029284,1,-1.764024,
2015-07-08,sh.000300,3651.0600,3663.0380,3928.0020,58146709700,640122398881.0000,3,0.025036,1,-6.745513,
2015-07-09,sh.000300,3621.6800,3897.6260,3663.0380,50387061000,564744043358.0000,3,0.021693,1,6.404189,
2015-07-10,sh.000300,3916.2720,4106.5560,3897.6260,50070180200,629079512954.0000,3,0.021555,1,5.360447,
2015-07-13,sh.000300,4132.2310,4211.8120,4106.5560,50209218600,659251724205.0000,3,0.021615,1,2.563118,
2015-07-14,sh.000300,4178.6290,4112.1490,4211.8120,45442200900,597521262486.0000,3,0.019558,1,-2.366276,
2015-07-15,sh.000300,4068.8800,3966.7590,4112.1490,42195636700,514064532339.0000,3,0.018142,1,-3.535618,
2015-07-16,sh.000300,3949.6390,3997.3550,3966.7590,33053134500,410050894560.0000,3,0.014194,1,0.771308,
2015-07-17,sh.000300,4023.7570,4151.4960,3997.3550,33110713100,435597103716.0000,3,0.014202,1,3.856078,
2015-07-20,sh.000300,4157.0600,4160.6120,4151.4960,35267347200,483493894661.0000,3,0.015127,1,0.219577,
2015-07-21,sh.000300,4109.7610,4166.0060,4160.6120,31837494500,431695843789.0000,3,0.013656,1,0.129645,
2015-07-22,sh.000300,4148.5600,4157.1600,4166.0060,31894599700,441832505196.0000,3,0.013678,1,-0.212331,
2015-07-23,sh.000300,4158.9320,4250.8050,4157.1600,35447175900,483972220006.0000,3,0.015202,1,2.252620,
2015-07-24,sh.000300,4255.1980,4176.2790,4250.8050,39204537300,535901647230.0000,3,0.016813,1,-1.753229,
2015-07-27,sh.000300,4097.7960,3818.7310,4176.2790,36505451100,477952010794.0000,3,0.015619,1,-8.561399,
2015-07-28,sh.000300,3690.9740,3811.0930,3818.7310,38352721600,482654543336.0000,3,0.016410,1,-0.200013,
2015-07-29,sh.000300,3839.9580,3930.3790,3811.0930,27697284500,372287868068.0000,3,0.011851,1,3.129966,
2015-07-30,sh.000300,3915.7800,3815.4120,3930.3790,27154866500,376351170573.0000,3,0.011619,1,-2.925082,
2015-07-31,sh.000300,3777.1550,3816.6990,3815.4120,22237676700,299312543754.0000,3,0.009515,1,0.033728,
2015-08-03,sh.000300,3766.0720,3829.2350,3816.6990,24580503000,309631297700.0000,3,0.010517,1,0.328455,
2015-08-04,sh.000300,3827.3730,3948.1560,3829.2350,22023655600,288756503266.0000,3,0.009423,1,3.105604,
2015-08-05,sh.000300,3937.6230,3866.9000,3948.1560,20048426900,272693513971.0000,3,0.008576,1,-2.058077,
2015-08-06,sh.000300,3802.9280,3831.8520,3866.9000,14727869400,195532363765.0000,3,0.006300,1,-0.906355,
2015-08-07,sh.000300,3866.4300,3906.9450,3831.8520,18334915300,246546119056.0000,3,0.007843,1,1.959706,
2015-08-10,sh.000300,3947.4720,4084.3650,3906.9450,30678054000,401702020648.0000,3,0.013120,1,4.541142,
2015-08-11,sh.000300,4083.5890,4066.6690,4084.3650,32203419100,416996541243.0000,3,0.013772,1,-0.433263,
2015-08-12,sh.000300,4025.6740,4016.1260,4066.6690,25514619600,339799364935.0000,3,0.010912,1,-1.242859,
2015-08-13,sh.000300,4010.0130,4075.4630,4016.1260,24283697900,319887602964.0000,3,0.010385,1,1.477466,
2015-08-14,sh.000300,4097.9170,4073.5400,4075.4630,25339299600,340076813259.0000,3,0.010837,1,-0.047181,
2015-08-17,sh.000300,4058.1130,4077.8720,4073.5400,25693963800,336830563044.0000,3,0.010988,1,0.106346,
2015-08-18,sh.000300,4084.3110,3825.4120,4077.8720,31988107000,424924184411.0000,3,0.013680,1,-6.190973,
2015-08-19,sh.000300,3748.2660,3886.1360,3825.4120,26904983900,340923470856.0000,3,0.011506,1,1.587381,
2015-08-20,sh.000300,3848.4030,3761.4540,3886.1360,21216796500,270576698834.0000,3,0.009067,1,-3.208377,
2015-08-21,sh.000300,3714.2890,3589.5360,3761.4540,21798640300,267498426435.0000,3,0.009316,1,-4.570526,
2015-08-24,sh.000300,3454.5980,3275.5340,3589.5360,25543665200,273124228208.0000,3,0.010886,1,-8.747704,
2015-08-25,sh.000300,3070.0070,3042.9270,3275.5340,27608130600,281160333742.0000,3,0.011766,1,-7.101344,
2015-08-26,sh.000300,3062.5660,3025.6920,3042.9270,30827062300,312188248685.0000,3,0.013138,1,-0.566399,
2015-08-27,sh.000300,3092.8120,3205.6370,3025.6920,26729493000,278769983405.0000,3,0.011391,1,5.947237,
2015-08-28,sh.000300,3246.2360,3342.2860,3205.6370,29949842600,318763482694.0000,3,0.012764,1,4.262770,
2015-08-31,sh.000300,3307.3960,3366.5360,3342.2860,28025040300,306610891136.0000,3,0.011936,1,0.725551,
2015-09-01,sh.000300,3296.5290,3362.0830,3366.5360,35245852800,351387828324.0000,3,0.015009,1,-0.132269,
2015-09-02,sh.000300,3220.8510,3365.8320,3362.0830,34778941200,348986389305.0000,3,0.014810,1,0.111509,
2015-09-07,sh.000300,3347.2930,3250.4850,3365.8320,20422443100,221756790269.0000,3,0.008696,1,-3.426996,
2015-09-08,sh.000300,3221.7890,3334.0230,3250.4850,15459963100,168294750030.0000,3,0.006583,1,2.570011,
2015-09-09,sh.000300,3344.8240,3399.3050,3334.0230,22046742100,258815794996.0000,3,0.009388,1,1.958054,
2015-09-10,sh.000300,3349.2810,3357.5610,3399.3050,14488297100,168108269695.0000,3,0.006165,1,-1.228013,
2015-09-11,sh.000300,3349.8770,3347.1880,3357.5610,10854750800,130262410873.0000,3,0.004619,1,-0.308946,
2015-09-14,sh.000300,3367.6420,3281.1320,3347.1880,20545725100,226168550065.0000,3,0.008743,1,-1.973475,
2015-09-15,sh.000300,3208.7440,3152.2320,3281.1320,14355564100,145989213753.0000,3,0.006109,1,-3.928500,
2015-09-16,sh.000300,3149.1580,3309.2480,3152.2320,15970999400,168269840344.0000,3,0.006789,1,4.981100,
2015-09-17,sh.000300,3287.6570,3236.9990,3309.2480,16940188100,190270181393.0000,3,0.007198,1,-2.183200,
2015-09-18,sh.000300,3254.4430,3251.2730,3236.9990,10690348100,121752531747.0000,3,0.004542,1,0.441000,
2015-09-21,sh.000300,3222.6030,3308.2470,3251.2730,12278866800,145323018237.0000,3,0.005217,1,1.752400,
2015-09-22,sh.000300,3312.3650,3339.0300,3308.2470,14622198500,172492862561.0000,3,0.006213,1,0.930500,
2015-09-23,sh.000300,3290.0710,3263.0280,3339.0300,12317143900,136885975737.0000,3,0.005223,1,-2.276200,
2015-09-24,sh.000300,3278.8960,3284.9990,3263.0280,10201123800,120820642496.0000,3,0.004318,1,0.673300,
2015-09-25,sh.000300,3272.6650,3231.9510,3284.9990,12141927800,137602168790.0000,3,0.005138,1,-1.614900,
2015-09-28,sh.000300,3226.6070,3242.7520,3231.9510,7421946800,88007466971.0000,3,0.003140,1,0.334200,
2015-09-29,sh.000300,3197.2210,3178.8540,3242.7520,8715063300,96691510035.0000,3,0.003684,1,-1.970500,
2015-09-30,sh.000300,3195.9010,3202.9480,3178.8540,7855934900,95881598729.0000,3,0.003321,1,0.757900,
2015-10-08,sh.000300,3324.9810,3296.4820,3202.9480,13208176800,164120601354.0000,3,0.005583,1,2.920200,
2015-10-09,sh.000300,3302.3600,3340.1160,3296.4820,12435250000,144731343186.0000,3,0.005249,1,1.323700,
2015-10-12,sh.000300,3351.1390,3447.6930,3340.1160,22140046800,263706468495.0000,3,0.009333,1,3.220800,
2015-10-13,sh.000300,3422.4770,3445.0430,3447.6930,14543378600,174978937957.0000,3,0.006120,1,-0.076900,
2015-10-14,sh.000300,3431.1350,3406.1120,3445.0430,15217393800,174599255680.0000,3,0.006394,1,-1.130100,
2015-10-15,sh.000300,3403.3890,3486.8150,3406.1120,17115829900,201881880361.0000,3,0.007192,1,2.369400,
2015-10-16,sh.000300,3508.5180,3534.0650,3486.8150,20896470900,252211491386.0000,3,0.008771,1,1.355100,
2015-10-19,sh.000300,3548.9520,3534.1820,3534.0650,20760674400,254890985147.0000,3,0.008712,1,0.003300,
2015-10-20,sh.000300,3527.8750,3577.7030,3534.1820,17902510800,226525577194.0000,3,0.007513,1,1.231400,
2015-10-21,sh.000300,3580.8380,3473.2540,3577.7030,28207605000,326886985805.0000,3,0.011837,1,-2.919400,
2015-10-22,sh.000300,3453.2010,3524.5340,3473.2540,18430558000,223583606540.0000,3,0.007734,1,1.476400,
2015-10-23,sh.000300,3536.8430,3571.2410,3524.5340,19829447800,247059685203.0000,3,0.008321,1,1.325200,
2015-10-26,sh.000300,3614.7020,3589.2610,3571.2410,20424886300,270489759134.0000,3,0.008571,1,0.504600,
2015-10-27,sh.000300,3569.4480,3592.8790,3589.2610,19205614000,239042538536.0000,3,0.008059,1,0.100800,
2015-10-28,sh.000300,3575.8050,3524.9200,3592.8790,17097709800,213303023833.0000,3,0.007175,1,-1.891500,
2015-10-29,sh.000300,3539.9780,3533.3060,3524.9200,12701044600,161051885808.0000,3,0.005330,1,0.237900,
2015-10-30,sh.000300,3530.2230,3534.0790,3533.3060,13914191400,183317149529.0000,3,0.005839,1,0.021900,
2015-11-02,sh.000300,3489.2250,3475.9620,3534.0790,13000256800,167455101934.0000,3,0.005455,1,-1.644500,
2015-11-03,sh.000300,3484.7220,3465.4930,3475.9620,10140187600,132231502584.0000,3,0.004255,1,-0.301200,
2015-11-04,sh.000300,3477.1590,3628.5380,3465.4930,20542386500,266955889953.0000,3,0.008620,1,4.704800,
2015-11-05,sh.000300,3630.7820,3705.9700,3628.5380,39804656800,495138171518.0000,3,0.016704,1,2.134000,
2015-11-06,sh.000300,3698.3420,3793.3740,3705.9700,29875307600,389779446699.0000,3,0.012537,1,2.358500,
2015-11-09,sh.000300,3796.3790,3840.3550,3793.3740,35680482300,463161707601.0000,3,0.014966,1,1.238500,
2015-11-10,sh.000300,3806.6680,3833.2380,3840.3550,28651960300,380910629424.0000,3,0.012018,1,-0.185300,
2015-11-11,sh.000300,3828.4480,3833.6460,3833.2380,23223429600,307008336072.0000,3,0.009741,1,0.010600,
2015-11-12,sh.000300,3841.7380,3795.3240,3833.6460,21753764700,302446791881.0000,3,0.009125,1,-0.999600,
