date,order_book_id,factor,date
2015-03-31,600035.XSHG,0.290948161,sh.600035
2015-03-31,600707.XSHG,0.289090417,sh.600707
2015-03-31,300413.XSHE,0.288673458,sz.300413
2015-03-31,600155.XSHG,0.287985291,sh.600155
2015-03-31,002175.XSHE,0.285177393,sz.002175
2015-03-31,002027.XSHE,0.28491673,sz.002027
2015-03-31,002568.XSHE,0.284363512,sz.002568
2015-03-31,002232.XSHE,0.279862039,sz.002232
2015-03-31,600247.XSHG,0.279127338,sh.600247
2015-03-31,300236.XSHE,0.276445475,sz.300236
2015-03-31,300344.XSHE,0.274175088,sz.300344
2015-03-31,000829.XSHE,0.273393903,sz.000829
2015-03-31,002616.XSHE,0.271213977,sz.002616
2015-03-31,002718.XSHE,0.270839008,sz.002718
2015-03-31,600381.XSHG,0.270683317,sh.600381
2015-03-31,600099.XSHG,0.269727776,sh.600099
2015-03-31,002625.XSHE,0.269590786,sz.002625
2015-03-31,300190.XSHE,0.269276788,sz.300190
2015-03-31,002075.XSHE,0.26905985,sz.002075
2015-03-31,300055.XSHE,0.26855256,sz.300055
2015-03-31,300343.XSHE,0.267458559,sz.300343
2015-03-31,600847.XSHG,0.267426081,sh.600847
2015-03-31,603600.XSHG,0.266750767,sh.603600
2015-03-31,300295.XSHE,0.265730299,sz.300295
2015-04-30,002142.XSHE,0.374432731,sz.002142
2015-04-30,300422.XSHE,0.36883182,sz.300422
2015-04-30,002742.XSHE,0.354385449,sz.002742
2015-04-30,002738.XSHE,0.34550237,sz.002738
2015-04-30,603017.XSHG,0.337712149,sh.603017
2015-04-30,300426.XSHE,0.335252956,sz.300426
2015-04-30,300033.XSHE,0.333030537,sz.300033
2015-04-30,600715.XSHG,0.322415136,sh.600715
2015-04-30,603898.XSHG,0.315907183,sh.603898
2015-04-30,300397.XSHE,0.313871729,sz.300397
2015-04-30,300420.XSHE,0.311881589,sz.300420
2015-04-30,002673.XSHE,0.30740824,sz.002673
2015-04-30,002735.XSHE,0.306799332,sz.002735
2015-04-30,002207.XSHE,0.302379324,sz.002207
2015-04-30,600559.XSHG,0.302071403,sh.600559
2015-04-30,603828.XSHG,0.300786546,sh.603828
2015-04-30,603939.XSHG,0.299916475,sh.603939
2015-04-30,600733.XSHG,0.296518181,sh.600733
2015-04-30,600753.XSHG,0.293320545,sh.600753
2015-04-30,000503.XSHE,0.292967571,sz.000503
2015-04-30,002721.XSHE,0.290308768,sz.002721
2015-04-30,600193.XSHG,0.289870533,sh.600193
2015-04-30,300059.XSHE,0.289762159,sz.300059
2015-04-30,300077.XSHE,0.288857679,sz.300077
2015-04-30,300167.XSHE,0.287798836,sz.300167
2015-04-30,002625.XSHE,0.287478594,sz.002625
2015-04-30,600385.XSHG,0.287325588,sh.600385
2015-04-30,002555.XSHE,0.286786052,sz.002555
2015-04-30,000592.XSHE,0.286288567,sz.000592
2015-04-30,000001.XSHE,0.28594169,sz.000001
2015-04-30,002143.XSHE,0.284472284,sz.002143
2015-04-30,300370.XSHE,0.28404785,sz.300370
2015-04-30,300191.XSHE,0.282936656,sz.300191
2015-04-30,300242.XSHE,0.282924507,sz.300242
2015-04-30,002568.XSHE,0.282665152,sz.002568
2015-04-30,600727.XSHG,0.281813733,sh.600727
2015-04-30,300277.XSHE,0.281574819,sz.300277
2015-04-30,002682.XSHE,0.280758382,sz.002682
2015-04-30,002680.XSHE,0.280612482,sz.002680
2015-04-30,600556.XSHG,0.280022467,sh.600556
2015-05-29,601009.XSHG,0.377138116,sh.601009
2015-05-29,000611.XSHE,0.369100045,sz.000611
2015-05-29,002750.XSHE,0.359816996,sz.002750
2015-05-29,603729.XSHG,0.345375211,sh.603729
2015-05-29,300277.XSHE,0.338047084,sz.300277
2015-05-29,002660.XSHE,0.336337019,sz.002660
2015-05-29,603158.XSHG,0.331875836,sh.603158
2015-05-29,002142.XSHE,0.331833502,sz.002142
2015-05-29,300412.XSHE,0.329917016,sz.300412
2015-05-29,300422.XSHE,0.324746594,sz.300422
2015-05-29,300033.XSHE,0.32430433,sz.300033
2015-05-29,603519.XSHG,0.321729822,sh.603519
2015-05-29,300428.XSHE,0.320915138,sz.300428
2015-05-29,300399.XSHE,0.320488821,sz.300399
2015-05-29,002747.XSHE,0.308858338,sz.002747
2015-05-29,603020.XSHG,0.307256237,sh.603020
2015-05-29,603017.XSHG,0.304349784,sh.603017
2015-05-29,002719.XSHE,0.304032959,sz.002719
2015-05-29,300435.XSHE,0.300856724,sz.300435
2015-05-29,603306.XSHG,0.300672238,sh.603306
2015-05-29,600958.XSHG,0.299769344,sh.600958
2015-05-29,601016.XSHG,0.297013606,sh.601016
2015-05-29,603869.XSHG,0.296731397,sh.603869
2015-05-29,300430.XSHE,0.296329976,sz.300430
2015-05-29,002740.XSHE,0.2943523,sz.002740
2015-05-29,000503.XSHE,0.29408963,sz.000503
2015-05-29,002749.XSHE,0.292535834,sz.002749
2015-05-29,300167.XSHE,0.291109361,sz.300167
2015-05-29,603030.XSHG,0.290228635,sh.603030
2015-05-29,002673.XSHE,0.287417679,sz.002673
2015-05-29,603898.XSHG,0.28466068,sh.603898
2015-05-29,300429.XSHE,0.282963384,sz.300429
2015-05-29,000056.XSHE,0.28266447,sz.000056
2015-05-29,603099.XSHG,0.281829206,sh.603099
2015-05-29,300350.XSHE,0.281410825,sz.300350
2015-05-29,603688.XSHG,0.281218585,sh.603688
2015-05-29,002446.XSHE,0.28111554,sz.002446
2015-05-29,300431.XSHE,0.280553289,sz.300431
2015-05-29,603268.XSHG,0.28048267,sh.603268
2015-05-29,603199.XSHG,0.280360922,sh.603199
2015-06-30,601009.XSHG,0.41269362,sh.601009
2015-06-30,603729.XSHG,0.361485687,sh.603729
2015-06-30,002142.XSHE,0.36105608,sz.002142
2015-06-30,300445.XSHE,0.343286543,sz.300445
2015-06-30,603567.XSHG,0.338928404,sh.603567
2015-06-30,300425.XSHE,0.332411357,sz.300425
2015-06-30,603828.XSHG,0.327946948,sh.603828
2015-06-30,300242.XSHE,0.323043865,sz.300242
2015-06-30,300440.XSHE,0.32262809,sz.300440
2015-06-30,300444.XSHE,0.314962184,sz.300444
2015-06-30,300447.XSHE,0.31232507,sz.300447
2015-06-30,603703.XSHG,0.309210375,sh.603703
2015-06-30,300443.XSHE,0.301140193,sz.300443
2015-06-30,300422.XSHE,0.299607206,sz.300422
2015-06-30,600816.XSHG,0.298642663,sh.600816
2015-06-30,300449.XSHE,0.295466071,sz.300449
2015-06-30,300392.XSHE,0.293482815,sz.300392
2015-06-30,300437.XSHE,0.290712264,sz.300437
2015-06-30,300448.XSHE,0.290516377,sz.300448
2015-06-30,300438.XSHE,0.290439487,sz.300438
2015-06-30,002660.XSHE,0.290100325,sz.002660
2015-06-30,300405.XSHE,0.287067815,sz.300405
2015-06-30,603318.XSHG,0.284009298,sh.603318
2015-06-30,600209.XSHG,0.28328787,sh.600209
2015-06-30,300374.XSHE,0.283268357,sz.300374
2015-06-30,002192.XSHE,0.283174254,sz.002192
2015-06-30,002569.XSHE,0.281728694,sz.002569
2015-06-30,603021.XSHG,0.281560931,sh.603021
2015-06-30,002719.XSHE,0.278812505,sz.002719
2015-06-30,002751.XSHE,0.278648291,sz.002751
2015-06-30,603988.XSHG,0.278632029,sh.603988
2015-06-30,300417.XSHE,0.277381617,sz.300417
2015-06-30,002191.XSHE,0.276843857,sz.002191
2015-06-30,300420.XSHE,0.276466035,sz.300420
2015-06-30,300412.XSHE,0.275649739,sz.300412
2015-06-30,300441.XSHE,0.274873359,sz.300441
2015-06-30,002343.XSHE,0.274219037,sz.002343
2015-06-30,002738.XSHE,0.271078146,sz.002738
2015-06-30,300394.XSHE,0.270436071,sz.300394
2015-06-30,300237.XSHE,0.270296403,sz.300237
2015-07-31,300455.XSHE,0.446461033,sz.300455
2015-07-31,300427.XSHE,0.409725749,sz.300427
2015-07-31,600900.XSHG,0.409448564,sh.600900
2015-07-31,002670.XSHE,0.394758353,sz.002670
2015-07-31,002624.XSHE,0.394529481,sz.002624
2015-07-31,300008.XSHE,0.386919384,sz.300008
2015-07-31,600110.XSHG,0.379198439,sh.600110
2015-07-31,000615.XSHE,0.372768844,sz.000615
2015-07-31,600702.XSHG,0.359154049,sh.600702
2015-07-31,000622.XSHE,0.349819178,sz.000622
2015-07-31,603989.XSHG,0.344011173,sh.603989
2015-07-31,300323.XSHE,0.34286103,sz.300323
2015-07-31,600036.XSHG,0.339752189,sh.600036
2015-07-31,300462.XSHE,0.338874124,sz.300462
2015-07-31,603898.XSHG,0.338299553,sh.603898
2015-07-31,600074.XSHG,0.337816552,sh.600074
2015-07-31,002647.XSHE,0.337780649,sz.002647
2015-07-31,300346.XSHE,0.337143253,sz.300346
2015-07-31,002191.XSHE,0.335561741,sz.002191
2015-07-31,600053.XSHG,0.330778687,sh.600053
2015-07-31,603017.XSHG,0.330189414,sh.603017
2015-07-31,601009.XSHG,0.329035008,sh.601009
2015-07-31,002026.XSHE,0.328895557,sz.002026
2015-07-31,300457.XSHE,0.324934171,sz.300457
2015-07-31,002577.XSHE,0.322177266,sz.002577
2015-07-31,000952.XSHE,0.322144253,sz.000952
2015-07-31,002369.XSHE,0.320473012,sz.002369
2015-07-31,002721.XSHE,0.319078439,sz.002721
2015-07-31,000963.XSHE,0.311640073,sz.000963
2015-07-31,300420.XSHE,0.308724393,sz.300420
2015-07-31,603939.XSHG,0.306946826,sh.603939
2015-07-31,002506.XSHE,0.30619513,sz.002506
2015-07-31,600291.XSHG,0.304537325,sh.600291
2015-07-31,002027.XSHE,0.304378107,sz.002027
2015-07-31,600356.XSHG,0.304218516,sh.600356
2015-07-31,002400.XSHE,0.302801025,sz.002400
2015-07-31,300388.XSHE,0.302362581,sz.300388
2015-07-31,603885.XSHG,0.301437867,sh.603885
2015-07-31,000056.XSHE,0.300939272,sz.000056
2015-08-31,300008.XSHE,0.413729937,sz.300008
2015-08-31,300346.XSHE,0.369531789,sz.300346
2015-08-31,000626.XSHE,0.360190912,sz.000626
2015-08-31,002577.XSHE,0.3443627,sz.002577
2015-08-31,002589.XSHE,0.340336924,sz.002589
2015-08-31,000622.XSHE,0.335212685,sz.000622
2015-08-31,002721.XSHE,0.332454708,sz.002721
2015-08-31,600671.XSHG,0.329084321,sh.600671
2015-08-31,600900.XSHG,0.328097109,sh.600900
2015-08-31,600466.XSHG,0.325121007,sh.600466
2015-08-31,600153.XSHG,0.320664732,sh.600153
2015-08-31,600145.XSHG,0.315326663,sh.600145
2015-08-31,300108.XSHE,0.314422826,sz.300108
2015-08-31,002191.XSHE,0.309542929,sz.002191
2015-08-31,002769.XSHE,0.30746581,sz.002769
2015-08-31,002670.XSHE,0.306347106,sz.002670
2015-08-31,600193.XSHG,0.306064079,sh.600193
2015-08-31,002464.XSHE,0.303607629,sz.002464
2015-08-31,002027.XSHE,0.302734829,sz.002027
2015-08-31,300456.XSHE,0.302229398,sz.300456
2015-08-31,000520.XSHE,0.299736797,sz.000520
2015-08-31,300230.XSHE,0.298734511,sz.300230
2015-08-31,600577.XSHG,0.298113824,sh.600577
2015-08-31,300397.XSHE,0.295107324,sz.300397
2015-08-31,002435.XSHE,0.294016268,sz.002435
2015-08-31,600988.XSHG,0.293102579,sh.600988
2015-08-31,600209.XSHG,0.293091879,sh.600209
2015-08-31,000876.XSHE,0.292997916,sz.000876
2015-08-31,002026.XSHE,0.292752294,sz.002026
2015-08-31,601877.XSHG,0.292259308,sh.601877
2015-08-31,300427.XSHE,0.29214929,sz.300427
2015-08-31,600745.XSHG,0.291120727,sh.600745
2015-08-31,603808.XSHG,0.290632025,sh.603808
2015-08-31,002047.XSHE,0.289685428,sz.002047
2015-08-31,600385.XSHG,0.287194122,sh.600385
2015-08-31,000760.XSHE,0.28712578,sz.000760
2015-08-31,300299.XSHE,0.286752392,sz.300299
2015-08-31,002624.XSHE,0.286568737,sz.002624
2015-08-31,002400.XSHE,0.286384949,sz.002400
2015-09-30,002357.XSHE,0.343633957,sz.002357
2015-09-30,603729.XSHG,0.315230619,sh.603729
2015-09-30,603598.XSHG,0.311390968,sh.603598
2015-09-30,600758.XSHG,0.308632597,sh.600758
2015-09-30,300425.XSHE,0.300870075,sz.300425
2015-09-30,603023.XSHG,0.300565967,sh.603023
2015-09-30,300125.XSHE,0.300248377,sz.300125
2015-09-30,000567.XSHE,0.297007447,sz.000567
2015-09-30,002755.XSHE,0.295067258,sz.002755
2015-09-30,002082.XSHE,0.29170279,sz.002082
2015-09-30,300487.XSHE,0.290434995,sz.300487
2015-09-30,300422.XSHE,0.289932291,sz.300422
2015-09-30,000723.XSHE,0.289402921,sz.000723
2015-09-30,002582.XSHE,0.2892155,sz.002582
2015-09-30,300033.XSHE,0.287923246,sz.300033
2015-09-30,600817.XSHG,0.287263674,sh.600817
2015-09-30,002113.XSHE,0.284164214,sz.002113
2015-09-30,603300.XSHG,0.283781161,sh.603300
2015-09-30,000038.XSHE,0.283536059,sz.000038
2015-09-30,603017.XSHG,0.283497943,sh.603017
2015-09-30,603588.XSHG,0.283187407,sh.603588
2015-09-30,600036.XSHG,0.282141552,sh.600036
2015-09-30,000048.XSHE,0.279417506,sz.000048
2015-09-30,300399.XSHE,0.278961511,sz.300399
2015-09-30,300223.XSHE,0.278960309,sz.300223
2015-09-30,603898.XSHG,0.278949763,sh.603898
2015-09-30,002756.XSHE,0.278734002,sz.002756
2015-09-30,002712.XSHE,0.2785197,sz.002712
2015-09-30,300443.XSHE,0.278477985,sz.300443
2015-09-30,000691.XSHE,0.278221477,sz.000691
2015-09-30,603030.XSHG,0.277443273,sh.603030
2015-09-30,300419.XSHE,0.276783328,sz.300419
2015-09-30,000526.XSHE,0.274646289,sz.000526
2015-09-30,600988.XSHG,0.274197772,sh.600988
2015-09-30,300108.XSHE,0.274180145,sz.300108
2015-09-30,000536.XSHE,0.273691287,sz.000536
2015-09-30,300426.XSHE,0.273324752,sz.300426
2015-09-30,300481.XSHE,0.273269549,sz.300481
2015-09-30,603698.XSHG,0.272489888,sh.603698
2015-09-30,300437.XSHE,0.272060521,sz.300437
2015-10-30,000025.XSHE,0.347082009,sz.000025
2015-10-30,000567.XSHE,0.324830855,sz.000567
2015-10-30,002758.XSHE,0.309828169,sz.002758
2015-10-30,002761.XSHE,0.309291007,sz.002761
2015-10-30,002323.XSHE,0.306030401,sz.002323
2015-10-30,300089.XSHE,0.301723664,sz.300089
2015-10-30,000018.XSHE,0.299398236,sz.000018
2015-10-30,600984.XSHG,0.297483316,sh.600984
2015-10-30,603300.XSHG,0.296364354,sh.603300
2015-10-30,002357.XSHE,0.294082791,sz.002357
2015-10-30,601009.XSHG,0.293699916,sh.601009
2015-10-30,600145.XSHG,0.287758784,sh.600145
2015-10-30,002142.XSHE,0.285636461,sz.002142
2015-10-30,002715.XSHE,0.284700175,sz.002715
2015-10-30,300427.XSHE,0.283797188,sz.300427
2015-10-30,300125.XSHE,0.279900022,sz.300125
2015-10-30,002435.XSHE,0.27961527,sz.002435
2015-10-30,603600.XSHG,0.276304057,sh.603600
2015-10-30,600753.XSHG,0.275944776,sh.600753
2015-10-30,300374.XSHE,0.27585732,sz.300374
2015-10-30,300469.XSHE,0.273956762,sz.300469
2015-10-30,600265.XSHG,0.273803446,sh.600265
2015-10-30,002729.XSHE,0.273391014,sz.002729
2015-10-30,002755.XSHE,0.270753518,sz.002755
2015-10-30,002121.XSHE,0.270408356,sz.002121
2015-10-30,002772.XSHE,0.270327142,sz.002772
2015-10-30,000597.XSHE,0.270174231,sz.000597
2015-10-30,300381.XSHE,0.268915723,sz.300381
2015-10-30,002379.XSHE,0.26871064,sz.002379
2015-10-30,300481.XSHE,0.268297908,sz.300481
2015-10-30,300466.XSHE,0.268088186,sz.300466
2015-10-30,300008.XSHE,0.266501107,sz.300008
2015-10-30,300299.XSHE,0.26636735,sz.300299
2015-10-30,002600.XSHE,0.266223885,sz.002600
2015-10-30,002505.XSHE,0.2661745,sz.002505
2015-10-30,000668.XSHE,0.265909209,sz.000668
2015-10-30,600890.XSHG,0.265830186,sh.600890
2015-10-30,300429.XSHE,0.265696185,sz.300429
2015-10-30,000020.XSHE,0.265618497,sz.000020
2015-10-30,000408.XSHE,0.265104555,sz.000408
2015-11-30,300452.XSHE,0.414276019,sz.300452
2015-11-30,300483.XSHE,0.409491113,sz.300483
2015-11-30,002769.XSHE,0.392022496,sz.002769
2015-11-30,002746.XSHE,0.391316794,sz.002746
2015-11-30,002748.XSHE,0.384111368,sz.002748
2015-11-30,300430.XSHE,0.379150133,sz.300430
2015-11-30,603789.XSHG,0.378648125,sh.603789
2015-11-30,603300.XSHG,0.378620794,sh.603300
2015-11-30,603598.XSHG,0.372474391,sh.603598
2015-11-30,300409.XSHE,0.37058425,sz.300409
2015-11-30,002772.XSHE,0.36916208,sz.002772
2015-11-30,300487.XSHE,0.365953007,sz.300487
2015-11-30,300423.XSHE,0.364311197,sz.300423
2015-11-30,300453.XSHE,0.362392318,sz.300453
2015-11-30,300465.XSHE,0.362266091,sz.300465
2015-11-30,300463.XSHE,0.357635086,sz.300463
2015-11-30,300420.XSHE,0.356793818,sz.300420
2015-11-30,300469.XSHE,0.355195063,sz.300469
2015-11-30,002771.XSHE,0.355058323,sz.002771
2015-11-30,300461.XSHE,0.354935261,sz.300461
2015-11-30,002776.XSHE,0.353660191,sz.002776
2015-11-30,300451.XSHE,0.353232713,sz.300451
2015-11-30,002742.XSHE,0.352628308,sz.002742
2015-11-30,603223.XSHG,0.351937523,sh.603223
2015-11-30,603567.XSHG,0.348810341,sh.603567
2015-11-30,300445.XSHE,0.348473643,sz.300445
2015-11-30,603355.XSHG,0.347567191,sh.603355
2015-11-30,300438.XSHE,0.347556264,sz.300438
2015-11-30,300470.XSHE,0.346390668,sz.300470
2015-11-30,002747.XSHE,0.345935584,sz.002747
2015-11-30,002768.XSHE,0.345929225,sz.002768
2015-11-30,300467.XSHE,0.345453142,sz.300467
2015-11-30,002760.XSHE,0.34463657,sz.002760
2015-11-30,603600.XSHG,0.343238132,sh.603600
2015-11-30,300476.XSHE,0.341815129,sz.300476
2015-11-30,300426.XSHE,0.341286064,sz.300426
2015-11-30,300404.XSHE,0.340163122,sz.300404
2015-11-30,002773.XSHE,0.338570635,sz.002773
2015-11-30,300442.XSHE,0.33772221,sz.300442
2015-11-30,300488.XSHE,0.333530785,sz.300488
2015-12-31,300452.XSHE,0.355669163,sz.300452
2015-12-31,002769.XSHE,0.346752152,sz.002769
2015-12-31,000691.XSHE,0.3255359,sz.000691
2015-12-31,600242.XSHG,0.315358318,sh.600242
2015-12-31,300323.XSHE,0.314276455,sz.300323
2015-12-31,300483.XSHE,0.308971964,sz.300483
2015-12-31,300427.XSHE,0.306693511,sz.300427
2015-12-31,002712.XSHE,0.306571592,sz.002712
2015-12-31,603889.XSHG,0.306223491,sh.603889
2015-12-31,000668.XSHE,0.305900611,sz.000668
2015-12-31,002602.XSHE,0.303314489,sz.002602
2015-12-31,002680.XSHE,0.300321044,sz.002680
2015-12-31,000038.XSHE,0.2959637,sz.000038
2015-12-31,002600.XSHE,0.293984223,sz.002600
2015-12-31,300466.XSHE,0.290783529,sz.300466
2015-12-31,300462.XSHE,0.29026203,sz.300462
2015-12-31,002756.XSHE,0.290192448,sz.002756
2015-12-31,002702.XSHE,0.289276272,sz.002702
2015-12-31,000056.XSHE,0.287343129,sz.000056
2015-12-31,300451.XSHE,0.286367365,sz.300451
2015-12-31,002696.XSHE,0.286285263,sz.002696
2015-12-31,300421.XSHE,0.279203619,sz.300421
2015-12-31,300445.XSHE,0.278399425,sz.300445
2015-12-31,603022.XSHG,0.27652842,sh.603022
2015-12-31,600880.XSHG,0.276162518,sh.600880
2015-12-31,000430.XSHE,0.276109628,sz.000430
2015-12-31,300428.XSHE,0.275798748,sz.300428
2015-12-31,000409.XSHE,0.274261136,sz.000409
2015-12-31,300481.XSHE,0.274229569,sz.300481
2015-12-31,000723.XSHE,0.27410651,sz.000723
2015-12-31,002443.XSHE,0.273672386,sz.002443
2015-12-31,300467.XSHE,0.27343889,sz.300467
2015-12-31,300394.XSHE,0.273312647,sz.300394
2015-12-31,300397.XSHE,0.273188963,sz.300397
2015-12-31,002452.XSHE,0.272217868,sz.002452
2015-12-31,603828.XSHG,0.27167244,sh.603828
2015-12-31,000408.XSHE,0.271616696,sz.000408
2015-12-31,000505.XSHE,0.271401102,sz.000505
2015-12-31,300025.XSHE,0.271224853,sz.300025
2015-12-31,600644.XSHG,0.271131478,sh.600644
2016-01-29,300008.XSHE,0.376234265,sz.300008
2016-01-29,601388.XSHG,0.358804929,sh.601388
2016-01-29,300023.XSHE,0.331644445,sz.300023
2016-01-29,600452.XSHG,0.32692259,sh.600452
2016-01-29,002071.XSHE,0.322592444,sz.002071
2016-01-29,300469.XSHE,0.318772815,sz.300469
2016-01-29,300450.XSHE,0.313545724,sz.300450
2016-01-29,600699.XSHG,0.312461021,sh.600699
2016-01-29,002761.XSHE,0.30936022,sz.002761
2016-01-29,603568.XSHG,0.308383655,sh.603568
2016-01-29,600890.XSHG,0.307226241,sh.600890
2016-01-29,603023.XSHG,0.306271383,sh.603023
2016-01-29,300438.XSHE,0.305078403,sz.300438
2016-01-29,000929.XSHE,0.305051886,sz.000929
2016-01-29,002719.XSHE,0.304722163,sz.002719
2016-01-29,300394.XSHE,0.302683992,sz.300394
2016-01-29,600365.XSHG,0.300381308,sh.600365
2016-01-29,002756.XSHE,0.299289282,sz.002756
2016-01-29,000065.XSHE,0.297586991,sz.000065
2016-01-29,600420.XSHG,0.296837259,sh.600420
2016-01-29,603729.XSHG,0.296231178,sh.603729
2016-01-29,001914.XSHE,0.294928422,sz.001914
2016-01-29,002600.XSHE,0.29457241,sz.002600
2016-01-29,002082.XSHE,0.294231629,sz.002082
2016-01-29,300445.XSHE,0.294009833,sz.300445
2016-01-29,300422.XSHE,0.292930761,sz.300422
2016-01-29,002743.XSHE,0.292078044,sz.002743
2016-01-29,300446.XSHE,0.290866531,sz.300446
2016-01-29,300343.XSHE,0.28907538,sz.300343
2016-01-29,002696.XSHE,0.288612301,sz.002696
2016-01-29,300429.XSHE,0.288582514,sz.300429
2016-01-29,603889.XSHG,0.288094136,sh.603889
2016-01-29,000526.XSHE,0.287906548,sz.000526
2016-01-29,300466.XSHE,0.287559339,sz.300466
2016-01-29,000906.XSHE,0.287512658,sz.000906
2016-01-29,300478.XSHE,0.287363865,sz.300478
2016-01-29,603268.XSHG,0.287132842,sh.603268
2016-01-29,600319.XSHG,0.287061883,sh.600319
2016-01-29,300468.XSHE,0.286226375,sz.300468
2016-02-29,001914.XSHE,0.339446756,sz.001914
2016-02-29,300023.XSHE,0.327408884,sz.300023
2016-02-29,603017.XSHG,0.322165839,sh.603017
2016-02-29,002782.XSHE,0.310798868,sz.002782
2016-02-29,600193.XSHG,0.30729508,sh.600193
2016-02-29,300143.XSHE,0.306831624,sz.300143
2016-02-29,603729.XSHG,0.306086018,sh.603729
2016-02-29,300405.XSHE,0.295655069,sz.300405
2016-02-29,603598.XSHG,0.293451467,sh.603598
2016-02-29,603866.XSHG,0.29310303,sh.603866
2016-02-29,002103.XSHE,0.291389757,sz.002103
2016-02-29,600242.XSHG,0.290199767,sh.600242
2016-02-29,002761.XSHE,0.290131624,sz.002761
2016-02-29,300033.XSHE,0.287933599,sz.300033
2016-02-29,002729.XSHE,0.287921165,sz.002729
2016-02-29,300483.XSHE,0.286869093,sz.300483
2016-02-29,002748.XSHE,0.286644857,sz.002748
2016-02-29,002769.XSHE,0.285133107,sz.002769
2016-02-29,300290.XSHE,0.283496302,sz.300290
2016-02-29,000906.XSHE,0.282899466,sz.000906
2016-02-29,002473.XSHE,0.282711352,sz.002473
2016-02-29,603996.XSHG,0.27881442,sh.603996
2016-02-29,002767.XSHE,0.278753902,sz.002767
2016-02-29,603003.XSHG,0.27817023,sh.603003
2016-02-29,600753.XSHG,0.277646864,sh.600753
2016-02-29,600247.XSHG,0.27759182,sh.600247
2016-02-29,603999.XSHG,0.277182056,sh.603999
2016-02-29,600581.XSHG,0.276158221,sh.600581
2016-02-29,600671.XSHG,0.275803863,sh.600671
2016-02-29,600793.XSHG,0.27575342,sh.600793
2016-02-29,000548.XSHE,0.275101169,sz.000548
2016-02-29,300256.XSHE,0.27445833,sz.300256
2016-02-29,300422.XSHE,0.274152164,sz.300422
2016-02-29,000736.XSHE,0.273941111,sz.000736
2016-02-29,002758.XSHE,0.273511136,sz.002758
2016-02-29,600892.XSHG,0.273307958,sh.600892
2016-02-29,002783.XSHE,0.27304302,sz.002783
2016-02-29,300365.XSHE,0.272694723,sz.300365
2016-02-29,300249.XSHE,0.272532103,sz.300249
2016-02-29,002742.XSHE,0.271767066,sz.002742
2016-03-31,300023.XSHE,0.447513508,sz.300023
2016-03-31,002766.XSHE,0.339080006,sz.002766
2016-03-31,300443.XSHE,0.328452661,sz.300443
2016-03-31,300461.XSHE,0.322526752,sz.300461
2016-03-31,002780.XSHE,0.31863357,sz.002780
2016-03-31,300468.XSHE,0.314777964,sz.300468
2016-03-31,000548.XSHE,0.311966419,sz.000548
2016-03-31,002783.XSHE,0.31102649,sz.002783
2016-03-31,601009.XSHG,0.309785439,sh.601009
2016-03-31,603996.XSHG,0.309426971,sh.603996
2016-03-31,603936.XSHG,0.304545143,sh.603936
2016-03-31,603889.XSHG,0.298421241,sh.603889
2016-03-31,300456.XSHE,0.298043623,sz.300456
2016-03-31,300071.XSHE,0.297841945,sz.300071
2016-03-31,002729.XSHE,0.296202843,sz.002729
2016-03-31,600000.XSHG,0.294597739,sh.600000
2016-03-31,002778.XSHE,0.294313338,sz.002778
2016-03-31,603598.XSHG,0.293962148,sh.603598
2016-03-31,603918.XSHG,0.29099944,sh.603918
2016-03-31,603898.XSHG,0.289671192,sh.603898
2016-03-31,603117.XSHG,0.289204159,sh.603117
2016-03-31,002769.XSHE,0.287780627,sz.002769
2016-03-31,000736.XSHE,0.287537461,sz.000736
2016-03-31,300483.XSHE,0.287364295,sz.300483
2016-03-31,000723.XSHE,0.2869155,sz.000723
2016-03-31,300008.XSHE,0.284099888,sz.300008
2016-03-31,300492.XSHE,0.282646065,sz.300492
2016-03-31,603729.XSHG,0.282338452,sh.603729
2016-03-31,600466.XSHG,0.282281138,sh.600466
2016-03-31,000906.XSHE,0.282243392,sz.000906
2016-03-31,600891.XSHG,0.28219281,sh.600891
2016-03-31,600247.XSHG,0.281883229,sh.600247
2016-03-31,002555.XSHE,0.281514595,sz.002555
2016-03-31,300299.XSHE,0.281272227,sz.300299
2016-03-31,300235.XSHE,0.281233887,sz.300235
2016-03-31,600385.XSHG,0.280480639,sh.600385
2016-03-31,300445.XSHE,0.27996963,sz.300445
2016-03-31,300290.XSHE,0.279725438,sz.300290
2016-03-31,300423.XSHE,0.277732351,sz.300423
2016-04-29,300023.XSHE,0.341109594,sz.300023
2016-04-29,002778.XSHE,0.336538233,sz.002778
2016-04-29,300467.XSHE,0.336185006,sz.300467
2016-04-29,603800.XSHG,0.321343203,sh.603800
2016-04-29,300460.XSHE,0.315962201,sz.300460
2016-04-29,300493.XSHE,0.313946698,sz.300493
2016-04-29,603996.XSHG,0.310516941,sh.603996
2016-04-29,300330.XSHE,0.306722646,sz.300330
2016-04-29,000498.XSHE,0.300354477,sz.000498
2016-04-29,300191.XSHE,0.299024335,sz.300191
2016-04-29,300381.XSHE,0.292771779,sz.300381
2016-04-29,002760.XSHE,0.291777114,sz.002760
2016-04-29,000056.XSHE,0.29058301,sz.000056
2016-04-29,600733.XSHG,0.28976559,sh.600733
2016-04-29,300422.XSHE,0.289641797,sz.300422
2016-04-29,300492.XSHE,0.289533385,sz.300492
2016-04-29,300468.XSHE,0.289114174,sz.300468
2016-04-29,600385.XSHG,0.287850943,sh.600385
